"post_id","cmt_author","cmt_content","cmt_created_at"
"7353998390","까칠한만두","존나 웃긴게 이거 화재 커진건 스프링쿨러 잠궈서 커진건데ㅋㅋ 전기차 때리는거 어이없긴함..내연기관차에서 불났어도 내연기관 문제라고 지랄햇을까 싶네ㅋㅋ스프링클러 잠근사람을 조져야지ㅋㅋ","12 시간 전"
"7353998390","경제적자유달성","까칠한만두 내연기관차는 시동도 안켰는데 불날일이 없잖슴","10 시간 전"
"7353998390","킹테란","경제적자유달성 http://m.kyeongin.com/view.php?key=20220921010003223내연기관차도 주차 중 불 날수 있음.","9 시간 전"
"7353998390","퇴장","경제적자유달성 마일드하브 가만히있어도 불남 벤츠 최근에 하나불남https://m.fmkorea.com/7353814449","7 시간 전"
"7353998390","딸같아서그랬다","까칠한만두 초기에 관리실 직원들이 소화기로 진화 해볼려고 했는데 안 된게 핵심임 내연기관이었으면 소화기로 진화 가능했을 듯","8 시간 전"
"7353998390","단타로뉴욕산다","전기차는 아직 시기상조","12 시간 전"
"7353998390","방산주올인","벤츠하면 보통 명품인데 여기에다가 중국산 베터리를 쓰는게 좀 아이러니 했음아무리 중국산이 키로수가 더 나온다지만 안정성에 문제가 있는거는 베터리 관련 아는 사람이면 다 아는건데","9 시간 전"
"7353998390","팩트비추펨코병쉰","방산주올인 전기차에 명품이니 이딴건 없다고봐야 ㅋㅋ부품도 ㅈ도 안들어가고 기술력차이도 없는데","6 시간 전"
"7353998390","테맨","방산주올인 디올 중국제조 같은 느낌인가? 원가 졸라 싸다던데","5 시간 전"
"7353974080","지수롱","한국 배터리주 대박나라","15 시간 전"
"7353974080","dㅿ_ㅿb","이게 맞지중국산을 어케 믿고 쓰냐","15 시간 전"
"7353974080","티큐충","벤츠화재 다음날에 ev6도 배터리문제추정 화재가 발생했던데 ev6는 어디 빳데리씀?","15 시간 전"
"7353964767","퇴장","calt은 뭐 중국산이라쳐도 제외해야지","14 시간 전"
