"post_id","author","content","time"
"4385137350","불멍멍이","올려도 추천 안주더라 너무 아는 사실이라 그래서 나는 추천 줌","2022.02.28 21:17"
"4385137350","신짱","불멍멍이 난 몰랏음ㄹㅇ","2022.02.28 21:17"
"4385137350","불멍멍이","올려도 추천 안주더라 너무 아는 사실이라 그래서 나는 추천 줌","2022.02.28 21:17"
"4385137350","신짱","불멍멍이 난 몰랏음ㄹㅇ","2022.02.28 21:17"
"4385137350","불멍멍이","신짱 그러면 이 글은 추천이지내가 아는 이유는 나도 올려봄 ㅋㅋㅋㅋㅋㅋㅋㅋ","2022.02.28 21:18"
"4385137350","신짱","불멍멍이 쿨탐 지나서 다시 올림 또 추청 박음 착한 중복은 개추","2022.02.28 21:24"
"4385137350","꽃미남","불멍멍이 하긴 재명학의 입문정도라ㅋㅋㅋ","2022.02.28 21:18"
"4385137350","불멍멍이","꽃미남 +옆집과 은밀한 동거손가락혁명군여기자에게 예의가없어여기자에게 악의적이네(다른사건)","2022.02.28 21:22"
"4385137350","신짱","제리쉑 아웃사이더네","2022.02.28 21:17"
"4385137350","불닭볶으면","ㄷㄷㄷㄷ","2022.02.28 21:19"
"4385137350","직구","사람이냐","2022.02.28 21:26"
"4385137350","꽃미남","직구 나도 궁금함ㅋㅋㅋ","2022.02.28 21:30"
"4385137350","옹봉","[삭제된 댓글입니다.]","2022.02.28 22:53"
"4385137350","나경원","옹봉 인간x 사탄 그 이상","2022.03.01 03:01"
"4385137350","Gootos","공약보다 많은거 같은데 ㅋㅋㅋㅋㅋㅋ","2022.03.01 03:00"
"4385137350","윾루미나티","정리 추","2022.03.01 03:00"
"4385137350","나경원","🛢 조심","2022.03.01 03:00"
"4385137350","또머거","시발 완전 뷔페네ㅋㅋ 막토론때 뭘 던져야되나","2022.03.01 03:02"
"4385137350","백록담한라봉","올리자~","2022.03.01 03:07"
"4385137350","루끼끼","이래도 지지하면 뭐 그냥 살인을 해도 뽑아줄 사람들이네 어차피 ㅋㅋ","2022.03.01 03:09"
"4385137350","혜정이4번","공약보다 많노","2022.03.01 03:11"
"4385137350","안남시장박성배","아수라 박성배 그 자체","2022.03.01 03:22"
"4385137350","하하효효","재명학 ㅇㄷ","2022.03.01 03:24"
"4385137350","하잦","재명학 ㅇㄷ","2022.03.01 03:30"
"4385137350","개똥아곧치닦자","고생추 김부선은 어딨어?","2022.03.01 03:39"
"4385137350","물리학1타강사","정리굿","2022.03.01 03:44"
"4385137350","jcky","많기도 하네 ㅋㅋㅋㅋㅋㅋ","2022.03.01 04:04"
"4385137350","꿍딱쓰","문제는 저건 빙산의 일각일지도 모른다는 점","2022.03.01 04:29"
"4385137350","foavkem20","진짜 많기도 하네 그런데 저렇게 많은데 멀쩡히 대통령후보 하는게 신기하네","2022.03.01 04:45"
"4385137350","유충갤","이렇게 공들야 정리했는데 추천수 ㅈㄴ없네 개추 받아야 되는 글인데","2022.03.01 05:53"
"4385137350","멍.멍.이","성소수자 다했죠? 조롱","2022.03.01 06:03"
"4385137350","자살생각전혀없음","전과 하나라도 있으면 공무원 되기 힘든데 전과4범이 공무원 수장을 하려고 하네 진짜 내로남불 그 자체다","2022.03.01 06:15"
"4385137350","워아이니치천안문","이래도 40프로.재명학 ㅇㄷ","2022.03.01 06:59"
"4385137350","루테인","아니 대선 후보가 전과 4범에 범죄혐의만 몇개야 어휴","2022.03.01 07:42"
"4385137350","여름모기지긋지긋","김사랑 납치?? 배우 김사랑?","2022.03.01 07:45"
"4385137350","구텐빌렌","여름모기지긋지긋 시민운동가인가 그럴거야","2022.03.01 07:47"
"4385137350","여름모기지긋지긋","구텐빌렌 아 깜놀 했네요","2022.03.01 07:51"
