"post_id","author","content","time"
"6277775569","Ecopro","실례지만...연세가..??","2023.10.13 09:41"
"6277775569","언수외중심","Ecopro 약소합니다만?","2023.10.13 09:41"
"6277775569","일레븐","선생님.. 글 한번만 쓰셔도 됩니다. sk온 다니시는줄","2023.10.13 09:43"
"6277775569","흐아암","콩라인인가요?","2023.10.13 09:43"
"6277775569","딱5%만제발","1번 2번은 팩트고 나머지는 뇌피셜 같은데요? 이런 단순 뇌피셜 아이디어로 투자하면 큰일 납니다","2023.10.13 09:47"
"6277775569","언수외중심","딱5%만제발 수익률로 증명해왔다만","2023.10.13 09:48"
"6277775569","딱5%만제발","언수외중심 그럼 인정이죠 좋지 좋아","2023.10.13 09:52"
"6277775569","너네폼미쳤다","같은글 너무 박는다..","2023.10.13 12:00"
"6277736625","유니크나토","인도네시아에 엔솔,현차 합작 배터리 공장 만들었는데 뭔 소리임??","2023.10.13 09:19"
"6277736625","언수외중심","유니크나토 바보냐 SK만으로 배터리 공급이 불가능하니까공급처를 다양하게 가져가는거지가장 믿는건 SK다아5N으로 이미 증명된 사안이다.","2023.10.13 09:29"
"6277736625","유니크나토","언수외중심 ㅋㅋ그건 니 생각인거고. 이미 합작법인 만들어서 진행하고 있는데 뭔 공급처 다양하게 가져간다고 자빠졌냐ㅋㅋ 공급처 다양성을 확보하가 위해 너는 합작법인 만드냐? 에휴,,,비추들어 오는거 보면 알아서 삭제해라.ㅋㅋ","2023.10.13 09:45"
"6277736625","언수외중심","유니크나토 비추는 과학이지비추 받을수록 맞는거란다^^","2023.10.13 09:51"
"6277736625","유니크나토","언수외중심 네~~~ㅋㅋ;;","2023.10.13 09:54"
"6277736625","kim21","인니에도 합작공장미국합작공장은 건설 예정& 추가증설슼보다 더 크게 합작할탠데 무슨?","2023.10.13 09:23"
"6277736625","언수외중심","kim21 그렇게 믿는데 왜 고성능 아5N에 SK를 넣었을까?현재 파이가SK만으로 공급이 불가능한 공급망이기 때문에협업을 이어가는거지가장 믿는것은 SK이건 팩트다현차와 LG는 따로 둘이서 만났다는 기사도 없다경제인들 우르르 만날 때야 같이 만나지하지만 정의선이랑 최태원은 따로 만나 협의하기도 하는긴밀한 사이임.","2023.10.13 09:28"
"6277736625","kim21","언수외중심 구광모 정의선 화학시절 오창공장 방문은 기억도 안나지???믿는게 sk인데 증설, 신설을 엘지랑 더 많이하는데?다변화여도 메인을 sk로 가져가야지?","2023.10.13 11:59"
"6277736625","kim21","언수외중심 쟤네는 어차피 단가, 납기, 캐파 맞으면 쓰는거야품질에서 얘네는 못쓴다. 이거여서 안쓰면 몰라도어차피 그나물에 그밥","2023.10.13 12:00"
"6277736625","흐아암","오","2023.10.13 09:25"
"6260781649","Dizzy","손케가 맨유라니 미쳤다 ㄷㄷ 추천!","2023.10.08 02:15"
"6260781649","카리코","결산추","2023.10.08 03:40"
"6260781649","황첼하마호","결산추추추","2023.10.08 09:15"
"6260781649","아기맹구오구","결산퀄리티 모야 미쳐따","2023.10.08 13:39"
"6260781649","보비찰튼","케인 메시 페팩만 눈에 들어오네 ㅋㅋㅋㅋ","2023.10.08 17:22"
"6260781649","파송송서문탁","맨유 페팩은 어디서 다운받으신걸까요?","2023.10.08 21:24"
"6260781649","AESIR","파송송서문탁 그바르디올, 실바 https://m.fmkorea.com/5657425504이강인  https://m.fmkorea.com/5667282968디오고 코스타https://m.fmkorea.com/5269828617데클란 라이스https://m.fmkorea.com/4270446683조르조 스칼비니https://m.fmkorea.com/5466408168생성선수https://m.fmkorea.com/5970975969https://m.fmkorea.com/5418136786나머지는 자작입니다","2023.10.08 22:17"
"6260781649","파송송서문탁","AESIR 감사합니다 ㅠ 자작이라 하심은 직접 만들어서 쓰신다는 말씀이실까요?","2023.10.09 20:39"
"6260781649","AESIR","파송송서문탁 아 기존 맨유 선수들은 https://m.fmkorea.com/4992263345여기서 받았고 케인, 메시, 손흥민 같은 선수들은 직접 만들었습니다","2023.10.09 21:21"
"6260781649","파송송서문탁","AESIR 혹시 직접 만드신 자료 공유 가능하신지 조심스레 여쭤봅니다..ㅎ","2023.10.09 22:13"
"6204013600","적립식투자","곡버지","2023.09.21 08:05"
"6198089619","쉬베리아","미국 넘사 영프독?","2023.09.19 15:43"
"6198089619","나유타","어차피 뿌리는 환국 ㅇㅇ","2023.09.19 15:43"
"6198089619","탐색기","그리스가 없네","2023.09.19 15:44"
"6198089619","지강혁","탐색기 있는데엽 8번","2023.09.19 15:45"
"6198089619","앨시어","난 독일 ㅋ 스타트업의 강국","2023.09.19 15:45"
"6198089619","헌재머법관","미국 원탑에 영프독 바로 다음이 고대~근세까지의 중국, 현대의 일본인듯","2023.09.19 15:45"
"6198089619","선은니가넘었어!","미국, 영국, 한국","2023.09.19 15:50"
"6198089619","고소장","미국 일본 프랑스","2023.09.19 15:53"
"6198089619","안녕a","미국 영국 중국 끝","2023.09.19 15:53"
"6198089619","펙루도마시","미국 영국 프랑스","2023.09.19 16:06"
"6149752969","sinmun","ㅊㅊ!!","2023.09.05 07:25"
"6149752969","arisu","sinmun ㄱㅅ!!","2023.09.05 10:12"
"6149752969","28자이내닉넴","오 ㄹㅇ 완전신간이넹","2023.09.05 08:24"
"6149752969","arisu","28자이내닉넴 참고로 저기 적은 완전 신작은 ‘잡지 연재 없이 단행본으로 처음 발표된 완전한 신작’이라는 의미입니다, 일본어로는 書き下ろし라고 하는데 한국어로 뭐라 번역해야 적절하나 모르겠어서 대충 저렇게 표현해요 ㅋㅋ 신간인 것도 맞지만요 ㅋㅋ","2023.09.05 10:14"
"6036884097","-ㅁ-","그럼 우리나라 차들도 화재위험있다는거 아닌가?셀토스에 스탑앤고가 있었나 근데 -.-","2023.08.04 17:03"
"6036884097","미니쿠퍼JCW","-ㅁ- 있는걸로 알고 있어요.","2023.08.04 17:08"
"6036884097","캔유디깃","-ㅁ- 디젤이나 수출용에는 잇는듯","2023.08.04 17:41"
"6036884097","황팅어","애용하는 옵션인데 이런","2023.08.04 17:17"
"6034175295","창고","이게 머선일이고","2023.08.03 21:19"
"6034175295","aa22100","오늘 기아 떡락했지 않나요?? 이거때문인가","2023.08.03 21:20"
"6034175295","입생로랑","ㅈ됐네..","2023.08.03 21:26"
"6034175295","흐아암","전기차만 그런게아니었네 ㄷ","2023.08.03 21:48"
"6034175295","al3c9d32","'성장통'","2023.08.03 21:53"
"6034175295","Seltos31","ㅅㅂ 셀코스는 뭔데","2023.08.03 22:22"
"5707001164","아이육닉","배터리 리콜 뜬 전기차 배터리 아껴타다 새배터리 쓴다고 리콜 안가는 사람들 있음갤놋7 사태마냥","2023.04.24 10:40"
"5707001164","88pal","아이육닉 이야 그건좀 오반데? 폭탄목걸이 달고 주행하는거랑 다른게 있음?","2023.04.24 10:40"
"5707001164","아이육닉","88pal ""국평오""","2023.04.24 10:41"
"5707001164","아이5닉5","나도 아5 베타테스터인데 가끔 이게 맞나 싶음아5N 나오면 갈아 타야지 휴","2023.04.24 10:43"
"5707001164","Trofeo","안받았을지도","2023.04.24 10:44"
"5707001164","서울역김씨","전기차 어떤가 차갤 놀러왔는데 바로 불 게시물이 똭 보이네...","2023.04.24 10:46"
"5707001164","88pal","서울역김씨 토레스는 인산철이니 그나마... 함 배타테스터 해보실?","2023.04.24 10:47"
"5707001164","박석사","헉","2023.04.24 11:07"
"5698110267","범고래쵸","개무섭네 원인은 모르고 아마 배터리때문?? 이러는거?","2023.04.21 11:18"
"5698110267","꺽이지않는알파카","리튬 배터리는 화재가 언제든지 발생위험이 있죠","2023.04.21 11:19"
"5698110267","돼지고기","추","2023.04.21 11:24"
"5698110267","망토단백고미","이런거 보면 현대가 직접 조진거 보다 협력 업체가 조져서 결함이 생긴 케이스가 많은듯","2023.04.21 11:30"
"5698110267","민초요거트","저때쯤 엘지셀에서 화재가 많아 볼트도 미국에선 리콜때린걸로 기억하는데 어지럽네..","2023.04.21 11:37"
