"post_id","author","content","time"
"3967658178","봉골레","게임 디스 워 오브 마인 모티브였던가","2021.10.06 01:21"
"3967658178","디프리미엄","개꿀잼 글 ㅇㄷ. 이 글은 오히려 길어서 더 좋네.","2021.10.06 02:15"
"3967658178","유동닉사학도","이건 포텐못참지","2021.10.06 09:28"
"3967658178","stu19","진짜 생생한 경험담","2021.10.06 10:59"
"3967658178","overload","종교가 모든 비극의 원인이다","2021.10.06 12:56"
"3967658178","황금200톤","아예 책으로 나옴https://www.amazon.com/Books-Selco-Begovic/s?rh=n%3A283155%2Cp_27%3ASelco+Begovic","2021.10.06 13:02"
"3967658178","이승우의오른발","황금200톤 한글로 나오면 좋겠다 본문 진짜 처음부터 끝까지 몰입하면서 봤음","2021.10.06 22:15"
"3967658178","피파망치","""물론 어떤 징조가 있었지만, 우리는 그것을 보지 못했거나, 보지 않으려 했다.모든 사태가 발발하기 전에 일부 주요 인사들이 도시를 떠났고, 우리는 이를 목격했으며, 나도 봤지만, 그저 우리는 그런 일이 보통 사람에게 일어날 거라고 믿을 수가 없었다.""나치당 지지율 상승하던 시기의 유태계 독일인들 심정이 비슷할듯","2021.10.06 16:15"
"3967658178","성공한공돌이","피파망치 ""이재명""","2021.10.07 08:25"
"3967658178","이코이코네","스압인데 술술 읽힌다","2021.10.06 21:00"
"3967658178","이상성욕","발칸 ㅇㄷ","2021.10.06 21:01"
"3967658178","포키포키칩","똥 쌀때 읽을 글 ㅇㄷ 생존자 수기","2021.10.06 21:02"
"3967658178","동전","정성글 추","2021.10.06 21:07"
"3967658178","축구진짜못해","생존게임 생각나네","2021.10.06 21:08"
"3967658178","뛣꾌쁽","ㅇㄷ","2021.10.06 21:12"
"3967658178","섹시포드","스압추","2021.10.06 21:16"
"3967658178","비상정지","이건 시간있을때 천천히읽어야징","2021.10.06 21:22"
"3967658178","백산수먹자","개꿀잼 생존기네","2021.10.06 21:28"
"3967658178","나만고영희없어","ㅇㄷ","2021.10.06 21:30"
"3967658178","그런대로","This war of mine군인도 반군도 아닌 일반인들이 망가진 집에서 생존하는 이야기훔치거나 죽일경우 슬픔에 빠지고 심하면 캐릭터가 미쳐버려 명령없이 술을 먹는 등의 행동을 한다그것과 별개로 총한자루와 탄약을 얻고나면 잡입으로 장르가 변경되기도한다","2021.10.06 21:34"
"3967658178","흰고양","ㄹㅇ 극한상황이네","2021.10.06 21:45"
"3967658178","화이트러시안","전쟁 ㅇㄷ","2021.10.06 21:58"
"3967658178","JIPP퍼피","1년쯤 다시 올라오는것들 매번 시간가는줄 모르고 다보게 되더라 그만큼 현실적이고 흥미롭고 잘읽힘","2021.10.06 22:14"
"3967658178","이승우의오른발","한국에 전쟁이 나도 비슷한 상황일까 젊은 남성들은 다 징집될거고 나이가 좀 있어도 민방위로 들어가니 한국이랑은 좀 다를거같네","2021.10.06 22:16"
"3967658178","누누감동님","전쟁 생존자 ㅇㄷ","2021.10.06 22:26"
"3967658178","누누경질제발","다 읽었다... 전쟁 ㅇㄷ","2021.10.06 22:39"
"3967658178","쏜흥민","발칸 ㅇㄷ","2021.10.06 22:43"
"3967658178","드루리레인","발칸 ㅇㄷ","2021.10.06 23:09"
"3967658178","will","내일 출근하면 봐야지","2021.10.06 23:33"
"3967658178","오니온","will 일해 임마 ㅋㅋㅋ","2021.10.07 00:17"
"3935689436","inkrain","쉬모븽쉰 치우고 아이오딘 먹이면 영향은 최소화가능낙진 부적 삼아 걸고다니고 그러지만않으면됨","2021.09.23 17:33"
"3935689436","사이반","짜르 수소폭탄이몈 어떨까","2021.09.23 17:01"
"3935689436","디알레산드로","지식나눔 감사합니다 100kt 전술핵 가져봐야 북경 시민 그렇게 많이 못죽이겠네요 인구가 워낙 많은 나라이기도 하고.... 러시아처럼 방사능 오염 순항미사일이나 f15 전폭기에서 탄저균, 에볼라 바이러스 넓게 뿌리는게 더 대량살상보복 목적에 맞을수도","2021.09.23 17:11"
"3935689436","페더","종로구 사는데 시발..","2021.09.23 17:14"
"3935689436","쉬모븽쉰","방사능에 낙진에 대해 시민들 교육이 과연 잘 돼있을까?","2021.09.23 17:23"
"3935689436","inkrain","쉬모븽쉰 치우고 아이오딘 먹이면 영향은 최소화가능낙진 부적 삼아 걸고다니고 그러지만않으면됨","2021.09.23 17:33"
"3935689436","팜토르썬필","inkrain 아이오딘이라니...노인네들 놀리면 못 써","2021.09.23 18:49"
"3935689436","리로라릭","inkrain 아이오딘이라 그래서 그게 뭔가 싶어 곰곰히 생각해보니 핵터지면 먹는게 요오드인데 요오드를 요즘 그렇게 부르나 보네 ㅋㅋㅋㅋ","2021.09.23 19:51"
"3935689436","꼬마버스싸요","리로라릭 요오드가 아이오딘이지 뭐","2021.09.23 22:44"
"3935689436","삼선쓰레빠","부산에 사는데 만약 북한이 핵 쏜다면 부산 어디다 쏠까?","2021.09.23 17:25"
"3935689436","이말이야","삼선쓰레빠 원전, 공항, 공업지대가 1순위 목표 아닐까?","2021.09.23 17:25"
"3935689436","삼선쓰레빠","이말이야 고리원전에 한발 김해공항에 한발 부산항에 한발 정도려나","2021.09.23 17:26"
"3935689436","꾸미쭈","삼선쓰레빠 김해공항은 전투기없어서 안쏠것같음","2021.09.23 18:17"
"3935689436","숙하이","꾸미쭈 대신 조기경보기가 있지.","2021.09.23 20:18"
"3935689436","inkrain","삼선쓰레빠 Thaad개든든원전이랑 부산항 방향은 다막아줄듯","2021.09.23 17:34"
"3935689436","한우육포","이론적으로 파괴력 자체는 동급 위력의 TNT가 이론적으로는 훨씬 낫지 않을까? 같은 에너지라도 열에너지 비중이 상대적으로 큰 핵폭탄보다는 기체 발산/팽창으로 인한 운동에너지 비중이 더 큰 TNT가 시설파괴 면적이라든지 그런데에 유리할 것 같은데","2021.09.23 17:50"
"3935689436","LX.","나가사키는 산이 많아서히로시마보다 6kt 더 강해도 히로시마에 비해 피해가 작았다 들음","2021.09.23 17:51"
"3935689436","치통킨닭","과장된 측면이 있지","2021.09.23 18:03"
"3935689436","스텔라루셰.","현대의 핵으로도 의외로 파괴력이 얼마 안되네요?","2021.09.23 18:03"
"3935689436","inkrain","스텔라루셰. 얼마안되는건아닌데폭심지서 좀 만 떨어져도 노출된곳 아니면 버틸만해짐","2021.09.23 18:22"
"3935689436","리로라릭","스텔라루셰. 미디어에서 과장해서 그렇지 막 경기도권 날아가고 이럴라면 역대 최대 핵폭탄이였던 차르봄바 정도는 가져와야 가능...","2021.09.23 19:56"
"3935689436","작은역사","콘크리트가 방사능 차폐 효과가 있다고 하더라고요. 아파트 숲이 붕괴하지 않고 그 뒤에 있다면 피폭 피해도 어느 정도 줄어들 수 있을 것 같아요.","2021.09.23 18:32"
"3935689436","G2딜런팔코","철근콘크리트가 엄청 대단한 물건임","2021.09.23 18:46"
"3935689436","리로라릭","G2딜런팔코 ㄹㅇ 사람들이 몰라서 그렇지 만들기도 금방 만드는데 벙커버스터같은것만 아니면 죄다 방어하는 만능 벙커 ㅋㅋㅋㅋ","2021.09.23 19:57"
"3935689436","종각역에서","탁 트인 벌판이라는 최적조건?에서 터진다면 모를까콘크리트 빌딩숲에서 터지면 살상력 지수가 상당히 내려가는건 어쩔수 없겠지","2021.09.23 18:49"
"3935689436","꼴데맹구한화생명","막줄 시발ㅋㅋㅋㅋ잘읽었습니다","2021.09.23 18:51"
"3935689436","주식박사","근데 현대 핵무기가 더 강해지기도 했고실전에서 어떻게 될지는 아무도 모르는거임핵무기가 별거아니라면 미국이 기를 쓰고 막을리가없음다른 국가들도 기를 쓰고 만들고싶어하고실제위력은 핵전쟁이 나봐야되고2차대전도 핵무기없었으면 상륙작전해야 했을듯","2021.09.23 19:42"
"3935689436","롱런좌","이럴수가.. 터미네이터가 사실이 아니었다고?","2021.09.23 20:19"
"3935689436","띄어쓰기안함","롱런좌 심판의날좆밥이였네ㅎㅎ","2021.09.23 23:14"
"3935689436","현엽","한 몇십만은 죽거나 장애인될듯 떨어지면 진짜 민간인이고뭐고 북한인민들 다 죽이면서 북진이다","2021.09.23 20:47"
"3935689436","띄어쓰기안함","현엽 예비군들도자원입대할듯","2021.09.23 23:14"
"3935689436","바우아찌","종로구는 안전할텐데. 청와대에 자기들 편들이 많은데 왜 폭격을 하겠나? 오히려 강남이나 미군부대있는 평택이 위험하지.","2021.09.23 20:56"
"3935689436","트레바퀸.","체르노빌 사태 이전까지만 해도 방사선의 위력을 잘 몰랐던것도 다 이런 이유 때문임.실제 핵폭발이 나면 방사선 피해는 일시적이지 지속적이지가 않거든.히로시마,나가사키 모두 금방 복구함게임체인저인건 맞지만 무슨 나라 하나 궤멸되고 이런 수준은 아님","2021.09.23 20:59"
"3935689436","배려와겸손","강동구 빌라에 사는데 지하주차장에 숨으면 될까요 ..?? 아니믄 지하철대피소 가면될까요.. ㅋㅋ","2021.09.23 21:14"
