"post_id","author","content","time"
"2155221589","폭스바겐","???: 감식 결과 소유주 과실로 확인되었습니다","2019.09.04 09:15"
"2155221589","w12124","폭스바겐 ???: 아그래서 할인받고 차살거에요 아님갈거에요","2019.09.04 09:15"
"2155221589","분노의토끼","이러니 독삼사 사기엔 무리있는 사람들이 일본차 사지....","2019.09.04 09:36"
"2155221589","검은예수","분노의토끼 요즘은 프랑스차 많이보이던데","2019.09.04 09:37"
"2155221589","분노의토끼","검은예수 푸조도 가격 좋고 이쁨... 디젤 점점 푸대접하는 정책만 아니면 푸조도 추천","2019.09.04 09:53"
"2155221589","발롱도르벤제마","분노의토끼 수입사가 한불모터스 아닙니까...","2019.09.04 10:17"
"2155221589","19세보딩고지","소방서에서 감식 한다고 한들 원인 규명 밝히기 어려움 국과수도 허울만 그렇지.. 차에 관해서는 현대차에서 검식하는게 맞는데 그걸 투명하게 공개할 일이 없어서 ㅡㅡㅋ","2019.09.04 09:42"
"2155221589","츠나데뒤에서안기","글 내려질지 포텐갈지 궁금하네 ㅋㅋ","2019.09.04 10:44"
"2155221589","에펨코리아쩜컴","이래서 현기차 안삼","2019.09.04 11:40"
"1885670196","FirmiN09","아니 님아. 난 나고야가서 먹는거만 하다가 왔는데 님은 왜이리 알차게 다녀요 비교되게...","2019.06.09 09:48"
"1885670196","슈퍼귀요미야옹","FirmiN09 사진 찍는 것을 좋아해서 그래요 ㅋㅋ","2019.06.09 13:50"
"1885670196","850고지","슈퍼귀요미야옹 여행지가 마이너해서 신기하네요 ㅋㅋ 그리고 전체적으로 사진이 어두워서 조금 보정하시는게 나을듯","2019.06.09 20:14"
"1885670196","슈퍼귀요미야옹","850고지 그런가요 ㅋㅋ 첫 사진여행이라 그런것 같아요","2019.06.10 11:02"
"828441040","Voxx","늦은 시간에 이런글은 ㅊㅊ","2017.11.07 01:58"
"828441040","S12K","캬 빨리쓰셧네 ㅋㅋ","2017.11.07 02:02"
"828441040","S12K","S12K 고생하셨음","2017.11.07 02:02"
"828441040","사골","S12K 권총 왜이렇게 많나요쓸땐 졸려 뒤질뻔했는데 쓰고나니 잠깸 큰일남","2017.11.07 02:06"
"828441040","S12K","사골 양이너무많아서 태업한거라구~","2017.11.07 02:06"
"745327424","공시생","ctrl + f 로 검색하셔서 쓰시면 편할거 같네요빠진 것이나 수정필요한 부분은 쪽지나 댓글 남겨주세요","2017.08.16 18:54"
"745327424","RO635","공시생 smg 소총오타","2017.08.16 18:59"
"745327424","공시생","RO635 수정했어용","2017.08.16 19:56"
"745327424","레오문","잘보고감","2017.08.16 19:00"
"745327424","수채화","권총은 적혀있는 2성애들 다 쓸만한듯...","2017.08.16 19:01"
"745327424","공시생","수채화 쓸만한애들만 적어놨어요ㅎㅎ","2017.08.16 19:55"
"745327424","UMP45","미역짱 먹고 싶다나중에 은지 한국섭에 나오면 은지짱도","2017.08.16 19:03"
"745327424","아는여자나영","ㅊㅊㅊㅊ","2017.08.16 19:28"
"745327424","단탈리안","나 예전에 시작할때 이거 많이 봤는데","2017.08.16 21:25"
"380261056","시밤쾅","잼있게 잘 봐씀..ㅊㅊ","2016.05.29 14:55"
"360279658","오홍?","내가 들고있는 종목은 단 하나도..개인적으로  KT 장기 좋게보고있어요 LG생활건강도","2016.04.25 16:17"
"230053556","뿌와뿌와","걍 망했으면 좋겟다","2015.09.25 12:44"
"230053556","김골대","뿌와뿌와 안돼 삼국지 13 한글화 발매는 하고 망해야","2015.09.25 12:45"
"230053556","흑태자","김골대 삼국지13은 코에이고","2015.09.25 12:46"
"230053556","김골대","흑태자 아 그러네 시발 깜놀햇다 미안","2015.09.25 12:47"
"230053556","아아아하","김골대 그건 KOEI 아님?","2015.09.25 12:46"
"230053556","디디아노","김골대 뭔 붕신같은 소리야 ㅋ","2015.09.25 12:47"
"230053556","살몬튜나","김골대 아 시발 나도 놀랐잖아 시발","2015.09.25 14:50"
"230053556","뿌와뿌와","뿌와뿌와 근데 검색해보니 저녁에 불난 저거는 12년도때인듯?이번에도 비슷하게 났다는 소리가 있기는 하네","2015.09.25 12:50"
"230053556","장스나이퍼","본사도 아니고 본부라고 하는게 유머냐","2015.09.25 12:46"
"230053556","흑태자","장스나이퍼 아.. 분류 설정을 안했다. 지금 수정했음.","2015.09.25 12:47"
"230053556","무관지시발놈","관중들 화염 난동부리나보네","2015.09.25 12:50"
"230053556","에이즈","본사 일본?","2015.09.25 13:07"
"230053556","포순이","이거 2012년 2월에 본 사진인데...","2015.09.25 13:46"
"78907057","라암","개 긴데 잘 읽음","2014.11.26 18:08"
"78907057","말보롱","갠적으로 좋아하는 내용들이라 재미있게 보았습니다.. 수고하셨어여 ㅎㅎ","2014.11.26 18:08"
"78907057","WINNER아스날","존나재밌다","2014.11.26 21:08"
"78907057","나는호돈신","꿀잼","2014.11.26 21:38"
"78907057","ahdoh","와 꿀잼 ㄷㄷㄷ","2014.11.27 00:19"
"78907057","모비딕","ㅋㅋ재밌다","2014.11.27 04:15"
"78907057","야광나비","쩐다 ㄷㄷ","2014.11.27 09:46"
"78907057","씨츄리","ㄷㄷ","2014.11.27 15:26"
"78907057","리버풀우승기원","ㄷㄷ","2014.11.27 19:27"
"78907057","쿠키링","ㄷㄷㄷ","2014.11.27 20:00"
"78907057","무턱대고","꿀잼","2014.11.27 23:47"
"78907057","첼시팬무졸렬","이걸 보고 꿀잼이라는 사람은 뭔지 모르겠다.요즘 보스니아 내전 모티브로 게임만든거 나왔던데 이렇게 생존자의 글을 보니까 그게임을 재밌게 할 수가 없겠음남한도 북한이 폭격해서 다부서지고 공황상태되면 충분히 저런 상황이 짧게라도 나올거같은데","2014.11.28 01:50"
"78907057","공근수","수고하십쇼 감사합니다","2014.11.28 14:47"
"78907057","임미키","ㄷㄷ","2014.11.29 14:48"
"78907057","독서총론","와  ...ㄷㄷㄷㄷ 이빨을 15개나 빼고 피부병은 3년이나  지속되고 정신상태는 말하지 않겠다  ..와 ..헐 ;;;","2014.11.30 04:21"
