"post_id","author","content","time"
"5522988165","일진머저리얼","살벌하네잉","2023.02.23 21:41"
"5522988165","아게로짱짱","작성한 사람은 다 봤다는 건가","2023.02.23 21:41"
"5522988165","공기팡","검색해봐도 제대로 나오는게없네","2023.02.25 04:57"
"5440319356","정중히말합니다","Jay Park 어디?","2023.01.28 12:39"
"5440319356","iiiliiii","현대문화로 보면 영국-과학,경제사상/미국-3차산업,인류 현대문화 그자체/일본-서브컬쳐이고 전통으로 보면 프랑스/중국/그리스가 아닐까","2023.01.28 12:42"
"5440319356","봉구스햄버거","영국 독일 이탈리아?","2023.01.28 12:43"
"5440319356","Mavelous","중국따위가 저기 낄 급인가?","2023.01.28 13:00"
"5440319356","노하라히로시","Mavelous 낄 급이긴 함","2023.01.28 15:37"
"5440319356","MadBust","영프미독","2023.01.28 13:34"
"5440319356","복리후생","현재 미국이 지배중이긴 한데그 베이스가 다 유럽에서 나온거라시간이 더 지나고 유럽이 과거 고대그리스 취급받을정도 되면 미국일듯","2023.01.30 14:09"
"5388308224","솩세랄","배터리 교체 후 잠잠하긴 함","2023.01.10 16:29"
"5388308224","토레스리","솩세랄 잠잠한데 대신 요즘도 벽돌 된다 하던데요","2023.01.10 16:31"
"5388308224","지잡젖문대학생","그래서 죄다 리콜하고 단종시킬려다가 다시 부활 ㅋㅋ","2023.01.10 16:29"
"5388308224","이라세오날","아이오닉5 불난것도 화제 좀 크게 되지 않았음? 뉴스에서 크게 다루는거 봤는데","2023.01.10 16:32"
"5388308224","토레스리","이라세오날 맞아요 근데 그 땐 여기서 별로 이슈 안됐는데 지금은 여기서 테슬람 하면서 불타오르네요","2023.01.10 16:32"
"5388308224","이라세오날","토레스리 테슬라가 커뮤에서 까이는건 머스크 어그로 이미지 때문에 아마?","2023.01.10 16:33"
"5388308224","토레스리","이라세오날 그것도 있고 대기업 알바도 많고","2023.01.10 16:34"
"5388308224","이라세오날","토레스리 현기 알바? 라기엔 테슬라 화재 사고는 테슬라 뿐만 아니라 현기 전기차도 뭉뚱그려서 전기차 다 까던데 내 느낌상 현기 알바는 아닌거 같음","2023.01.10 16:35"
"5388308224","토레스리","이라세오날 아닙니둥 물론 근거는 없지만 알바 많습니다 너무 당연한게 자영업자도 알바를 쓰는데요 뭐","2023.01.10 16:36"
"5388308224","그려잉","이라세오날 사실 그거는 토요타 알바임ㅋㅋ","2023.01.10 16:38"
"5388308224","빡쓰","그려잉 도요타가 알바가 돌아다닐 만큼 인기있던 브랜드였나 ㅋㅋㅋㅋ","2023.01.10 16:40"
"5388308224","빡쓰","아이오닉이나 테슬라는 사고에서 발생된 경우고코나는 주차해놓았는데 발화된 거 아니던가","2023.01.10 16:39"
"5388308224","토레스리","빡쓰 코나는 주차로도 불나고 사고로도 불났습니다 ㄷㄷㄷ그래서 코나 별명이 불나 ㄷㄷ","2023.01.10 16:47"
"5388308224","하지마루용","화재나는건 무슨 전기차든 개위험한데 문제는 테슬라 뒷열 문을 못열잖어","2023.01.10 16:46"
"5388308224","토레스리","하지마루용 비상 버튼 있음","2023.01.10 16:47"
"5388308224","버건니","테슬라 최근 3일동안 화재 2건임성수동 테슬라센터 화재세종시 국도 화재작년 연말 부산 터널 화재도있고","2023.01.10 16:49"
"5388308224","토레스리","버건니 뭐 판매대수에 비하면 극히 적다고 생각하고 사고는 뭐 어떤 전기차든 똑같은데요 뭐","2023.01.10 17:04"
"5388308224","dbdbdb","현대는 일단 까면 불편한분들도 많고 뭐ㅋㅋㅋ이번에 테슬라 불난거보고 흉기 전기차 기다리는 사람으로써 좀 걱정되긴함","2023.01.10 17:05"
"5388308224","토레스리","dbdbdb 근데 현기든 테슬라든 이런사고가 흔한건 아닙니당전기차 화재비율이 일반차에 비해서 많이 낮으니까 안심하세요","2023.01.10 17:10"
"5388308224","내꿈은브이씩스","냄비근성과, 어그로의 만남이랄까,","2023.01.10 17:22"
"5388308224","우주갓차","당장 현기차 까이면 난리나는거 보면 어쩔수없이 현기차 오너가 많아서지ㅋㅋ","2023.01.10 18:18"
"5388308224","토레스리","우주갓차 근데 주변 현기차 오너들 얘기 들어보면 현기차 욕하거나 그냥 쏘쏘하다는 사람들이 대부분이고 나중에 돈벌면 독3사 산다고 말하는데 인터넷은 정 반대더라고요","2023.01.10 18:26"
"5388308224","우주갓차","토레스리 펨코 나이대 + 최근 현기차 실제로 잘 뽑힘 + 인테리어 이쁨 = 펨코 나이대 대만족","2023.01.10 18:29"
"5388308224","토레스리","우주갓차 오히려 젊을수록 익스테리어하고 엔진에 꽂히지 않나요? 그래서 주변 젊은 친구들도 독3사 선호하던데 이상함","2023.01.10 18:55"
"5388308224","우주갓차","토레스리 사실 차를 이거저거 다 몰아보긴 힘드니까 일반적으로 인테리어같은거에서 가점이 발생해서 그렇지 싶어요","2023.01.10 19:05"
"5388308224","허접한감독님7","테슬라 PR부서 없고 예산 0원현대뿐 아니라 레거시 업체들은 매년 조단위로 씀거기에 우리나라는 현대차그룹 홈그라운드이 차이가 가장 커요","2023.01.10 22:43"
"5388308224","토레스리","허접한감독님7 맞아요 저도 그거 아는데 사람들이 그걸 몰라서 답답하긴 합니다","2023.01.10 23:56"
"5388308224","몰리몰리몰리몰뤼","중국애들이 자국차 빨아주는거랑 똑같다고 생각함 그만큼 한국시장도 뺏기면 무서우니까 언론대응팀도 있는거고 아이폰3 시절 생각남 똑같앗음 미국시장 좆박는데(아이오닉은 막이한테 밀려서 지금은 3위) 한국시장도 미국처럼 테슬라 판매량 높아지면 캐쉬카우 없어지니까 막 때리는거죠 여기 차갤 테슬라 조리돌림이 심하긴함 아이오닉 급발진 불난거는 좀 불타다가 꺼짐ㅋㅋ","2023.01.11 00:57"
