"post_id","cmt_content","cmt_author","cmt_created_at"
"2255852","그돈씨 륙기통","우당탕쿵덕쿵","23.09.22 10:43"
"2245829","무상수리는무슨 리콜을 해야하는데 참...","반딧불","23.08.10 20:04"
"2245577","ㄷㄷㄷ","Uncensored","23.08.09 19:33"
"2242569","그냥 하브나 사시지","조물딱하얀이","23.07.29 23:45"
"2241639","차를 80%만 만들어 놓고 베타테스터 하는건지 한심하네","모빌원","23.07.26 18:24"
"2131973","초기 생산분이 문제군요..기꺼이 베타테스터가 되신 분들께 감사를..","왕반짝","22.05.18 22:51"
