"id","title","content","likes","url","author","views","created_at","updated_at"
"7330975075","전기차 화재로 인한 대물 손해 보상 판례","법잘알 게이 있냐 ? 인천 아파트 전기차 폭발 피해 저거 차량 피해도 피해지만 아파트 지하 배관 배선 작살나고 지하층이 고열에 장시간 노출되서 구조물 안전진단 받아야 할것 같다고 하던데 아파트 관리사무실에선 아파트 화재 보험에는 차량 화재는 제외라고 공지했다니 아파트 보험으로는 커버 안되는것 확인 되었고 국과수 조사 한다고 하지만 배터리가 완전 녹아서 제대로 원인 파악이 될지도 의문이고, 만약에 원인 결론 안나서 제조사가 법정 싸움으로 몇년 끌고가면 어떻게 되는거임 ? 법정 최종 판결전 벤츠 전기차주 보험사가 대물 한도까지 피해 복구 비용 커버하고 나머지 비용은 차주가 독박 쓰는건가 ? 아니면 다른 피해 차량 차주들의 대물 보험으로 n분으로 나누는건가 ? 이런 유사 사고 판례가 있나 ? 길거리 돌아다니는 전기차가 62만대라고 하는데 재수 없으면 누구나 직면할수 있는 대형 사고라서 이게 제일 궁금함","2","https://www.fmkorea.com/7330975075","용남불패","156","2024.08.06 20:07",""
"7330926421","ev6 화재가 막타쳤다 아ㅏㅏ","방금 부모님이랑 같이 뉴스 보다가 ev6 화재 나와버림 저거 현대기아차 아니냐고 하시더니 결국 두분 다 전기차 안 된다고 말씀하심 아.. 뉴스에서 충전 중에 하부에서 불났다 경찰이 배터리 화재 같다고 한다 이러는데 내가 뭐라고 할 말이 없네..ㅋㅋㅅㅂ","10","https://www.fmkorea.com/7330926421","어제","308","2024.08.06 19:53",""
"7330260212","인천 지하주차장 벤츠 전기차 화재사건","피해보상은 어떻게 처리되는거야?","0","https://www.fmkorea.com/7330260212","벌렁","993","2024.08.06 16:28",""
"7329807153","어느정도 화재 규명이 되는거같은데","차주들께서는 그런식으로 대응하셔서 잘 해결하셔야 할듯 싶네요 저거 벤츠랑 아파트는 피해보상 엄청나게 해야되겠네요 무슨 최악의 상황만 다나왔네","9","https://www.fmkorea.com/7329807153","포그리","135","2024.08.06 13:50",""
"7329537135","청라 아파트 화재에도 벤츠가 절대 망할일 없는 이유.news","https://www.hankyung.com/economy/article/202202220527g https://www.hankyung.com/economy/article/202202220527g 그건 바로 유별난 한국인들의 벤츠 사랑 때문 그건 바로 유별난 한국인들의 벤츠 사랑 때문 전세계 모든 국가중에서 1억이 넘는 S클은 중국, 미국 다음 대한민국 전세계 모든 국가중에서 1억이 넘는 S클은 중국, 미국 다음 대한민국 심지어 E클은 중국 미국도 제치고 1위 국가이기 때문 ㅋㅋ 심지어 E클은 중국 미국도 제치고 1위 국가이기 때문 ㅋㅋ 일반 사람들하고 얘기해봐도 독3사중 벤츠를 유별나게 좋아함 일반 사람들하고 얘기해봐도 독3사중 벤츠를 유별나게 좋아함","3","https://www.fmkorea.com/7329537135","이건되나용","1065","2024.08.06 12:15",""
"7329538343","어지러운 청라 화재 사건ㅋㅋ","기레기 : 전기차 화재 위험성이 너무커욧! 벤츠 : 우리 전기차 catl배터리써요 안전해요 믿고 타세요 팩트 : 전기차고 나발이고 스프링쿨러 미작동인데요? 그리고 벤츠 배터리 catl 아니던데? 기레기,벤츠 : ㅎㅎ;;;","15","https://www.fmkorea.com/7329538343","미들미들","309","2024.08.06 12:13",""
"7329535146","전기차 동호회 카페에서 전기차 화재때매 인간의 양면성을 봄","벤츠 화재로 이슈일때 중국산 배터리를 왜쓰냐며 벤츠 차주를 제외한 대부분의 타브랜드 차주들이 혀를차고 저 카페 평균 연령이 3040인데 성인같지도 않은 비아냥거리는 조롱댓글이 꽤 많았음 (내 차량도 중국 배터리 들어가서 입다물고 있었음 ㅠ) 근데 이번에 ev6도 화재나서 기사 뜨니까 그 조롱하던 지독한 인간중 몇이 태세 전환하고 충전중이여서 충전기 문제다라고 영혼의 쉴드치며 댓글달고 다니는거 보고 참 저게 뭐하는 짓인가 싶음","10","https://www.fmkorea.com/7329535146","IX3","207","2024.08.06 12:12",""
"7329446547","청라 화재 아파트 vs 벤츠… 둘 다 망한 것 같은 현재 상황","스프링클러 작동 안된걸로 밝혀짐. 스프링클러 작동 안된걸로 밝혀짐. ​ ​ 지하주차장 화재는 전에도 이미 여럿 있었으나 이번처럼 역대급 피해를 낸 적은 처음이라 초기부터 스프링클러가 안 터진게 아니냐는 의심이 있던 상황인데 사실로 밝혀짐. 지하주차장 화재는 전에도 이미 여럿 있었으나 이번처럼 역대급 피해를 낸 적은 처음이라 초기부터 스프링클러가 안 터진게 아니냐는 의심이 있던 상황인데 사실로 밝혀짐. ​ ​ 대부분 스프링클러가 다른 차로의 확산을 막아주기 때문에 불난 차만 다 타버리고 끝났었음. 대부분 스프링클러가 다른 차로의 확산을 막아주기 때문에 불난 차만 다 타버리고 끝났었음. ​ ​ 스프링클러 미작동이 밝혀진 이상 추후 있을 보상 소송에서 시공사, 관리사무소에게로 책임 소재가 넘어가게 됐음. 스프링클러 미작동이 밝혀진 이상 추후 있을 보상 소송에서 시공사, 관리사무소에게로 책임 소재가 넘어가게 됐음. 벤츠 eqe 모델에 세계 1위 배터리 업체인 중국 catl 배터리를 썼다고 홍보했으나 알고보니 10위권 듣보 파라시스 배터리를 탑제했던걸로 밝혀짐. 벤츠 eqe 모델에 세계 1위 배터리 업체인 중국 catl 배터리를 썼다고 홍보했으나 알고보니 10위권 듣보 파라시스 배터리를 탑제했던걸로 밝혀짐. ​ ​ 중국 내에서도 화재 위험으로 리콜됐던 이력이 있는 배터리. 중국 내에서도 화재 위험으로 리콜됐던 이력이 있는 배터리. ​ ​ 소비자 기만 이슈로 번지는 중 소비자 기만 이슈로 번지는 중","1795","https://www.fmkorea.com/7329446547","긱스외질지루싸냐","523802","2024.08.06 11:38",""
"7329301886","벤츠, 파리시스 배터리 탑재 '쉬쉬'… ""여러 배터리 들어간다""","인천 전기차 화재 후폭풍이 지속되는 가운데 벤츠코리아가 배터리 제조사 공개를 거부하면서 혼선이 가중되고 있다. 인천 전기차 화재 후폭풍이 지속되는 가운데 벤츠코리아가 배터리 제조사 공개를 거부하면서 혼선이 가중되고 있다. 벤츠를 비롯한 완성차 업체들의 만연한 '배터리 제조사 숨기기' 관행이 멈춰야 한다는 지적이다. 벤츠를 비롯한 완성차 업체들의 만연한 '배터리 제조사 숨기기' 관행이 멈춰야 한다는 지적이다. 6일 벤츠코리아는 인천 청라동 아파트 지하주차장에서 화재가 발생한 벤츠 EQE 전기차에 대한 세부사항을 공개할 수 없다고 밝혔다. 6일 벤츠코리아는 인천 청라동 아파트 지하주차장에서 화재가 발생한 벤츠 EQE 전기차에 대한 세부사항을 공개할 수 없다고 밝혔다. 벤츠코리아 관계자는 ""차량 안에 들어가는 배터리는 제작 연도에 따라서 다 다르다""며 ""여러 배터리가 들어가지만 조사가 진행되지 않은 상황에서 말씀을 드리기 어렵다""고 했다.이런 가운데 당초 알려진 CATL 대신 중국 파라시스 배터리가 탑재된 것으로 알려져 또다른 논란을 낳고 있다.권효재 COR 페북그룹 대표는 SNS를 통해 ""벤츠는 배터리팩을 자회사에서 직접 만들고, 배터리는 CATL과 파라시스 셀을 쓰는데 유럽에서 판매하는 전기차는 CATL 셀, 그 외 지역은 파라시스 셀을 썼다는 말도 있다""며 ""메이커에서 차량 번호로 확인해야 결론이 날 것 같다""고 했다.EQE의 파리시스 배터리 탑재 소식이 알려지자 운전자들 사이에선 당장 불만이 일고 있다.앞서 지난 2022년 벤츠 본사의 전기차 개발 총괄 크리스토프 스타진스키가 ""CATL의 배터리가 탑재된다""고 밝힌 것과 다르기 때문이다.벤츠 EQE 차주라고 밝힌 한 누리꾼은 ""파라시스 배터리가 탑재된 줄 알았으면 EQE를 샀겠냐""며 ""벤츠가 고객 상대로 거짓말했다""고 비판했다.통상적으로 완성차 업체들은 전기차를 발표할 때 배터리의 종류만 밝힐 뿐 제조사는 공개하지 않는다. 예컨대 NCM811, LFP 배터리를 탑재했다고만 밝힐 뿐 정확한 제조사는 얼버무리는 식이다.업계 관계자는 ""동네 식당도 식재료의 원산지를 표기하는데 수천만원, 수억원에 달하는 전기차 안에 어느 배터리가 들어가는지 밝히지 않는 것은 비상식적""이라며 ""차라리 배터리 제조사를 투명하게 공개하고 전기차 가격에 차등을 둬야 한다""고 제언했다.벤츠, 파리시스 배터리 탑재 '쉬쉬'… ""여러 배터리 들어간다"" | Save Internet 뉴데일리 (newdaily.co.kr) 벤츠코리아 관계자는 ""차량 안에 들어가는 배터리는 제작 연도에 따라서 다 다르다""며 ""여러 배터리가 들어가지만 조사가 진행되지 않은 상황에서 말씀을 드리기 어렵다""고 했다. 벤츠코리아 관계자는 ""차량 안에 들어가는 배터리는 제작 연도에 따라서 다 다르다""며 ""여러 배터리가 들어가지만 조사가 진행되지 않은 상황에서 말씀을 드리기 어렵다""고 했다. 이런 가운데 당초 알려진 CATL 대신 중국 파라시스 배터리가 탑재된 것으로 알려져 또다른 논란을 낳고 있다. 이런 가운데 당초 알려진 CATL 대신 중국 파라시스 배터리가 탑재된 것으로 알려져 또다른 논란을 낳고 있다. 권효재 COR 페북그룹 대표는 SNS를 통해 ""벤츠는 배터리팩을 자회사에서 직접 만들고, 배터리는 CATL과 파라시스 셀을 쓰는데 유럽에서 판매하는 전기차는 CATL 셀, 그 외 지역은 파라시스 셀을 썼다는 말도 있다""며 ""메이커에서 차량 번호로 확인해야 결론이 날 것 같다""고 했다. 권효재 COR 페북그룹 대표는 SNS를 통해 ""벤츠는 배터리팩을 자회사에서 직접 만들고, 배터리는 CATL과 파라시스 셀을 쓰는데 유럽에서 판매하는 전기차는 CATL 셀, 그 외 지역은 파라시스 셀을 썼다는 말도 있다""며 ""메이커에서 차량 번호로 확인해야 결론이 날 것 같다""고 했다. EQE의 파리시스 배터리 탑재 소식이 알려지자 운전자들 사이에선 당장 불만이 일고 있다.앞서 지난 2022년 벤츠 본사의 전기차 개발 총괄 크리스토프 스타진스키가 ""CATL의 배터리가 탑재된다""고 밝힌 것과 다르기 때문이다.벤츠 EQE 차주라고 밝힌 한 누리꾼은 ""파라시스 배터리가 탑재된 줄 알았으면 EQE를 샀겠냐""며 ""벤츠가 고객 상대로 거짓말했다""고 비판했다.통상적으로 완성차 업체들은 전기차를 발표할 때 배터리의 종류만 밝힐 뿐 제조사는 공개하지 않는다. 예컨대 NCM811, LFP 배터리를 탑재했다고만 밝힐 뿐 정확한 제조사는 얼버무리는 식이다.업계 관계자는 ""동네 식당도 식재료의 원산지를 표기하는데 수천만원, 수억원에 달하는 전기차 안에 어느 배터리가 들어가는지 밝히지 않는 것은 비상식적""이라며 ""차라리 배터리 제조사를 투명하게 공개하고 전기차 가격에 차등을 둬야 한다""고 제언했다.벤츠, 파리시스 배터리 탑재 '쉬쉬'… ""여러 배터리 들어간다"" | Save Internet 뉴데일리 (newdaily.co.kr) EQE의 파리시스 배터리 탑재 소식이 알려지자 운전자들 사이에선 당장 불만이 일고 있다. EQE의 파리시스 배터리 탑재 소식이 알려지자 운전자들 사이에선 당장 불만이 일고 있다. 앞서 지난 2022년 벤츠 본사의 전기차 개발 총괄 크리스토프 스타진스키가 ""CATL의 배터리가 탑재된다""고 밝힌 것과 다르기 때문이다. 앞서 지난 2022년 벤츠 본사의 전기차 개발 총괄 크리스토프 스타진스키가 ""CATL의 배터리가 탑재된다""고 밝힌 것과 다르기 때문이다. 벤츠 EQE 차주라고 밝힌 한 누리꾼은 ""파라시스 배터리가 탑재된 줄 알았으면 EQE를 샀겠냐""며 ""벤츠가 고객 상대로 거짓말했다""고 비판했다. 벤츠 EQE 차주라고 밝힌 한 누리꾼은 ""파라시스 배터리가 탑재된 줄 알았으면 EQE를 샀겠냐""며 ""벤츠가 고객 상대로 거짓말했다""고 비판했다. 통상적으로 완성차 업체들은 전기차를 발표할 때 배터리의 종류만 밝힐 뿐 제조사는 공개하지 않는다. 예컨대 NCM811, LFP 배터리를 탑재했다고만 밝힐 뿐 정확한 제조사는 얼버무리는 식이다. 통상적으로 완성차 업체들은 전기차를 발표할 때 배터리의 종류만 밝힐 뿐 제조사는 공개하지 않는다. 예컨대 NCM811, LFP 배터리를 탑재했다고만 밝힐 뿐 정확한 제조사는 얼버무리는 식이다. 업계 관계자는 ""동네 식당도 식재료의 원산지를 표기하는데 수천만원, 수억원에 달하는 전기차 안에 어느 배터리가 들어가는지 밝히지 않는 것은 비상식적""이라며 ""차라리 배터리 제조사를 투명하게 공개하고 전기차 가격에 차등을 둬야 한다""고 제언했다. 업계 관계자는 ""동네 식당도 식재료의 원산지를 표기하는데 수천만원, 수억원에 달하는 전기차 안에 어느 배터리가 들어가는지 밝히지 않는 것은 비상식적""이라며 ""차라리 배터리 제조사를 투명하게 공개하고 전기차 가격에 차등을 둬야 한다""고 제언했다. 벤츠, 파리시스 배터리 탑재 '쉬쉬'… ""여러 배터리 들어간다"" | Save Internet 뉴데일리 (newdaily.co.kr) 벤츠, 파리시스 배터리 탑재 '쉬쉬'… ""여러 배터리 들어간다"" | Save Internet 뉴데일리 (newdaily.co.kr) 벤츠, 파리시스 배터리 탑재 '쉬쉬'… ""여러 배터리 들어간다"" | Save Internet 뉴데일리 (newdaily.co.kr)","1","https://www.fmkorea.com/7329301886","꼬마박카스","189","2024.08.06 10:39",""
"7329211316","일론 머스크는 이런 사태를 예견한 것일 수 있다","일론 머스크가 전기차 라이센스를 오픈한 이유가 아리송했는데 이제는 알 듯 하다 테슬라가 선풍적 인기를 끌고 전기차 시대가 온다는 공포가 지배하자 기존 차기업들은 패닉에 빠졌고 그때 일론 머스크가 구세주처럼 기술을 오픈하였다 그리고 현기 폭바 벤비아 GM 포드 할것 없이 다들 전기차 개발을 개시했다 그때는 왜 경쟁자를 키워주는 바보같은 짓을 한 것인가 하는 생각을 했으나 전기차들이 펑펑 터져나가고 대형 화재가 나고 하니까 알 것 같다 그는 기존 차업계들을 약화시킬 계획이었던 것이다 일단 전기차를 개발하고 공장을 새로 짓고 배터리를 확보하고 하느라 그 기업들의 자본이 꽤 잠식되었다 그리고 기존 내연기관 개발에 신경을 못쓰게 되어 내연기관은 그냥 디자인만 교체하는 수준에 불과해졌다 다들 전기차에 열중하는 와중에 금리가 빡 오르고 전기차 수요가 무지하게 떨어져서 차업계들 손해가 무지막지해졌다 그렇다고 전기차 점유율을 잡아먹을 정도인가? 이제는 그것도 아닌것 같다 현기는 ICCU에 발목 잡히고 BMW는 WRSM에 발목잡히고 벤츠는 배터리에 발목잡혔다 아우디는? 아우디는 크게 뭐 없는거같긴 한데 일단 아우디 차들은 주행거리가... 안전빵을 노린거 같긴 한데 주행거리 떨어지면 매력도 떨어지는게 문제다 결국 핵심 기술, 배터리 전기 제어 기술, 모터 기술 등은 넘겨주지 않고 힘만 빼게 한 것이다 그리고 그들의 헛짓거리 덕분에 전기차는 더욱 대세가 된 듯한 분위기다 도요타만 그 광기에 휘말리지 않고 강건너 불구경을 하고 있었는데 그렇다고 도요타도 한가한건 아니다 다른 차업계를 이용해 전기차 시대를 계속 일론 머스크가 진행시키고 있는 느낌이기 때문이다 일론 머스크는 이대로 전기차가 한번 폭삭 망하는 그림을 그리고 있을지도 모른다 그리고 그 후 테슬라가 차업계를 거의 다 잠식하는 그림을 그리고 있을지도 모른다 일단은 전기차는 안사고 지켜보는게 나을듯 하다","8","https://www.fmkorea.com/7329211316","killalot","106","2024.08.06 09:57",""
