"post_id","cmt_content","cmt_author","cmt_created_at"
"3182384","네^^","닭큐멘터리3일","19.10.04 23:56"
"1819293","현대 망했네요.","솔라스크립투라","19.09.19 13:54"
"1807611","같은 이유로는 출고가 될 수 없습니다. 커넥터 체결 불량이면 완성차 공장에서 냉각수 투입 후 시동켜면 바로 화재가 발생되기 때문에 고객한테 인도 될수없습니다.최근 세종강릉인천 화재 사건은 원인 조사 중이긴 하지만 소프트웨어 문제일 것이라 개인적으로 생각합니다.","배타고떠나자","19.08.22 13:31"
"332080","인권을 생각하는 재앙이 다운 지지율","제너시스380","19.08.16 13:09"
"1804100","리튬 자체가 불안함","멘터","19.08.14 21:14"
