"post_id","cmt_content","cmt_author","cmt_created_at"
"2972166","그래 버리면 카센터는 뭐먹고 살아여? 예?필터 3개 수익 반띵 부탁드립니다.","오렌지색이호박색","23.10.31 17:10"
"2263126","저거 인터뷰 한 사람 짤라야 할듯..","염병관리본부","23.10.31 11:32"
"2970028","현장 경험도 없는것들이 설계를하니까 그런거예요.사무실에 앉아서 마우스만 또깍거니......","자다가벌떡","23.10.27 12:10"
"5945482","부족하면 채워줘야지 ㅋㅋㅋㅋㅋㅋ","지킬앤하이드007","23.10.27 14:05"
