"post_id","cmt_author","cmt_content","cmt_created_at"
"3722609600","도멘","좆대차 이제 좀 가자","2021.07.02 11:12"
"3722609600","미쑷가루","킹대차! 킹대차! 킹대차!","2021.07.02 11:13"
"3722609600","DowJones","100프로 전동화 가즈아!!!","2021.07.02 11:24"
"3722609600","파이어족슈탈헬름","아직도 내장제 조립이랑 일부는 사람이군요","2021.07.02 11:32"
